Bankrupt,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Operating Profit Per Share (Yuan ??),Total Asset Growth Rate,Total debt/Total net worth,Debt ratio %,Current Liability to Current Assets
0,0.504801833,0.574574793,0.571283259,0.641591836,0.641591836,0.99906245,0.797468591,0.809416732,0.303467243,0.781682957,0.000676358,0.00025349,0.469442977,0.000289029,0,0.110251608,7390000000,0.005647507,0.112918342,0.02408185
0,0.571345001,0.62003925,0.607473633,0.631646464,0.631646464,0.999351896,0.797758137,0.809579348,0.303367663,0.781860923,0.00022711,856000000,0.495102455,0,0.236967304,0.128898298,9430000000,0.000867234,0.02551622,0.006539061
0,0.568176278,0.607010467,0.615878794,0.626947635,0.626745845,0.999345772,0.797859956,0.809681553,0.303558364,0.781968432,0.000154606,2820000000,0.487551899,0.000330033,0.172487094,0.117987135,6690000000,0.00343793,0.08069051,0.035033445
0,0.522497928,0.57642826,0.568659993,0.620382248,0.620382248,0.999100349,0.797561279,0.809440427,0.303549904,0.781689554,0.000298227,2290000000,0.471697575,0.000345035,0.21945541,0.109274489,699000000,0.005029227,0.1048765,0.028365406
0,0.529566616,0.593163977,0.586487499,0.646874414,0.647011343,0.999214626,0.797865628,0.809777899,0.303842602,0.782079309,0.000611023,0.000264865,0.493554096,0,0,0.101538963,739000000,0.000362943,0.011246485,0.004087406
0,0.581046166,0.687472743,0.659028856,0.664134681,0.664134681,0.999777572,0.798246894,0.810210935,0.303331167,0.782473696,0.000322395,0.000240246,0.449839377,0.000152015,0,0.119452813,4700000000,0.002360043,0.060525441,0.016326522
0,0.349826939,0.377398604,0.384014134,0.625960305,0.646550109,0.990530558,0.78202274,0.787951355,0.294328124,0.766069163,0.009294399,0.005592221,0.428383785,0.000225023,0,0.087126456,5800000000,0.001140809,0.032711552,0.010508674
0,0.553843904,0.581879634,0.600139194,0.625571138,0.625571138,0.999173606,0.797655904,0.809506828,0.303561989,0.781774747,0.000308056,357000000,0.460694665,0.000318032,0.232310963,0.110007328,7810000000,0.001423504,0.039695257,0.009448031
0,0.489981963,0.53777802,0.546763745,0.611604376,0.611604376,0.998977176,0.797404124,0.809337962,0.303532985,0.781605483,0.000280534,0.000135659,0.462853644,0.000158016,0,0.096164807,6560000000,0.00137426,0.038516189,0.010631194
0,0.549846439,0.611371566,0.586487499,0.612735842,0.613470935,0.999159741,0.797594619,0.809461259,0.303483921,0.781717624,0.000127778,2260000000,0.475562601,0.000219022,0.238080777,0.140053742,5850000000,0.002222344,0.057683587,0.016134771
0,0.515624238,0.702518535,0.554687082,0.609406305,0.60952882,0.99903495,0.798184918,0.809996891,0.304776043,0.781721975,0.000189297,0,0.466139923,0,0.089988865,0.110170182,8380000000,0.001233825,0.035039453,0.009843355
0,0.546190221,0.593600087,0.588414797,0.642672855,0.642644028,0.999096998,0.797625469,0.809484825,0.303669062,0.781763098,0.000658665,0.000209006,0.478288585,0.000161016,0.232209738,0.113671525,6910000000,0.002151214,0.056171962,0.013125688
0,0.531077853,0.593382032,0.58145511,0.615070843,0.614652849,0.999080244,0.7975545,0.809458134,0.303580117,0.781721273,0.000226301,7620000000,0.471586858,0.000275028,0.079663934,0.11212442,7300000000,0.003114199,0.075006802,0.016594408
0,0.610832155,0.648713476,0.640773061,0.612108851,0.612180919,0.999083826,0.798415393,0.810041288,0.305076716,0.782370538,0.000183168,7270000000,0.477542085,0.000380038,0.249114283,0.101457536,874000000,0.003583837,0.083169574,0.009484378
0,0.432457466,0.47884867,0.481610365,0.600585191,0.600585191,0.993132682,0.790780798,0.803070783,0.304186539,0.775855574,0.005952735,0.00581413,0.389008832,0,0,0.085986483,5940000000,0.000130404,0.004111618,0.002007997
0,0.500950617,0.558874836,0.548423363,0.617348189,0.617348189,0.999053668,0.797487405,0.809390432,0.303518484,0.781651799,0.000296145,1550000000,0.462093724,0,0.174106691,0.104633173,6100000000,0.001618654,0.04435106,0.025405651
0,0.484229513,0.543065853,0.535521174,0.611128728,0.611128728,0.999003867,0.797452543,0.809361137,0.303561748,0.781613624,0.00024619,2650000000,0.487182842,0,0.20579006,0.098770458,6380000000,0.003050365,0.073857968,0.016247505
0,0.476380832,0.549989097,0.537983832,0.625794549,0.625794549,0.999019582,0.797408274,0.809369079,0.303451533,0.781629624,0.000465784,0.000128188,0.460095787,0.000312031,0,0.100561843,7570000000,0.008675075,0.144148502,0.027873019
0,0.514356749,0.567542521,0.568499384,0.619048992,0.619012958,0.999042922,0.797514658,0.809423111,0.303588335,0.781697273,0.000333611,6110000000,0.467881197,0,0.082700678,0.101294683,6810000000,0.002010779,0.053178946,0.01199172
0,0.458197241,0.506432621,0.510038011,0.625203592,0.625412589,0.998869139,0.797293037,0.809224951,0.30356489,0.78147622,0.000610214,0.000334477,0.466265737,0.000719072,0,0.090790652,6170000000,0.00504017,0.105057895,0.026502138
0,0.579778677,0.616168775,0.628673912,0.616973436,0.616973436,0.999217976,0.797685647,0.809550835,0.303521142,0.781827379,0.000125697,5860000000,0.477381042,0.000445045,0.153659277,0.139972315,8160000000,0.0016834,0.045862684,0.019501641
0,0.527226637,0.582806367,0.56855292,0.617549979,0.617549979,0.999046504,0.797493907,0.809385745,0.303544829,0.781650396,0.000306668,156000000,0.459931389,0.000411041,0.267233526,0.1264555,8690000000,0.008566556,0.143211295,0.032047813
0,0.535270316,0.597088966,0.583596552,0.605276813,0.605240779,0.999023048,0.797511753,0.809412565,0.303625073,0.781681273,0.000132519,5080000000,0.474584602,0.00040304,0.148800486,0.105854572,0.000104484,0.001353286,0.038002237,0.005271781
0,0.520694194,0.650730484,0.569730714,0.630118624,0.630118624,0.999172104,0.797953059,0.809816047,0.304084301,0.781800852,0.000382526,8400000000,0.47273932,0.000189019,0.05648345,0.110088755,9340000000,0.00242479,0.06185567,0.013425894
0,0.539121533,0.587440035,0.586112747,0.607849637,0.607849637,0.999059446,0.797504283,0.809411003,0.303535886,0.781678326,0.000137954,6860000000,0.472793001,0.000308031,0.110841178,0.113590099,7020000000,0.004490284,0.097318378,0.02677141
0,0.545410228,0.608318796,0.605010975,0.613924963,0.613924963,0.999112597,0.797576635,0.809490033,0.303551113,0.781761414,0.000182243,3060000000,0.470582019,0.000523052,0.010426156,0.116521456,6680000000,0.002854303,0.070230069,0.017588806
0,0.471798372,0.538486699,0.524278602,0.647011343,0.646968103,0.999008374,0.797402602,0.809323771,0.303465068,0.781590325,0.000816741,0,0.465026044,0.000368037,0.202449641,0.099503298,6900000000,0.008494515,0.142576413,0.035717986
0,0.424365037,0.478194505,0.472883987,0.620800242,0.621167789,0.998396436,0.796123091,0.808123872,0.302509632,0.780402252,0.001015173,0.000323441,0.449369669,0.000328033,0,0.090464946,0.000161071,0.002605349,0.065453336,0.003193794
0,0.462243455,0.510139555,0.508753145,0.626983669,0.62588103,0.999017849,0.797328314,0.809241746,0.303315456,0.781493904,0.000468906,0.000151618,0.465468911,0.000266027,0,0.101783242,8180000000,0.00401335,0.090123046,0.018304086
0,0.477843319,0.533307894,0.528722094,0.616497788,0.616497788,0.998984802,0.797392919,0.809318953,0.303497456,0.781609132,0.000351419,0.000132942,0.468634408,0.000238024,0,0.095839101,6450000000,0.001232913,0.035039453,0.009873849
0,0.464632184,0.511120802,0.511108732,0.644625895,0.644625895,0.998149973,0.796878569,0.80883488,0.304345094,0.781049271,0.001638222,0.001482396,0.457998876,590000000,0,0.090057813,5630000000,0.001516519,0.041932461,0.012878392
0,0.501876859,0.54769952,0.562556882,0.64778247,0.64778247,0.999075622,0.797458907,0.80941556,0.303422771,0.781682115,0.000762507,0.000545351,0.458042492,0.00040204,0,0.098037619,0.000240907,0.002318095,0.059678931,0.011435478
0,0.448691074,0.502889228,0.495958028,0.618349933,0.618349933,0.99877208,0.797238531,0.809173132,0.303672687,0.781418114,0.00059414,0.000257904,0.430140158,0,0,0.089976386,0.000153193,0.000662964,0.019892977,0.004605099
0,0.49831814,0.55936546,0.55131431,0.633513023,0.639422592,0.999254951,0.797655212,0.809538206,0.303390625,0.781786536,0.000448901,749000000,0.457869706,0.000381038,0.107601984,0.103737481,7160000000,0.005045641,0.10511836,0.031812929
0,0.626773266,0.65563672,0.649927726,0.622717249,0.622702835,0.999216821,0.797674995,0.809513598,0.303504948,0.781795519,0.000218784,0,0.463925585,0.00030403,0.258224517,0.158456152,8290000000,0.004736501,0.100855579,0.019616456
0,0.574367474,0.618349324,0.606563521,0.611561135,0.611561135,0.999087061,0.79754952,0.809426496,0.303557155,0.781693484,0.00016987,0,0.458364577,0.000226023,0.252859601,0.112612979,0.000582854,0.00628585,0.120506696,0.047731836
0,0.460439721,0.520933275,0.517586595,0.618227418,0.618227418,0.998790798,0.797015526,0.809106992,0.303243914,0.781538115,0.000573326,0.000251622,0.465017656,0.000291029,0,0.092337758,9220000000,0.001036851,0.029990628,0.037581567
0,0.396967777,0.430167902,0.428127844,0.633123856,0.633123856,0.99535477,0.793884743,0.805645826,0.304961426,0.777613052,0.004251029,0.005177095,0.415302416,0,0,0.082973699,0.00013796,0.000251689,0.007890679,0.00232042
0,0.534782821,0.543665504,0.57358531,0.614249269,0.614249269,0.998998783,0.797427504,0.809340175,0.303528635,0.781597343,0.000301349,0,0.458331027,0,0.256807369,0.097630486,0.000121182,0.001376996,0.038576654,0.020744206
0,0.239457905,0.233863934,0.257187216,0.61280791,0.61280791,0.99705863,0.795059115,0.807122524,0.303448874,0.779209828,0.002219874,0.00083093,0.430296168,0.000430043,0,0.085009364,56900000,0.003925806,0.088732352,0.01527442
0,0.395066543,0.465274749,0.460517158,0.657828738,0.657086438,0.998488758,0.796832501,0.808912347,0.303555705,0.781098114,0.001498996,0.000576591,0.440678393,0.000569057,0,0.088429281,9550000000,0.001338695,0.037639447,0.008455157
0,0.427241262,0.468382032,0.493120617,0.642910679,0.642910679,0.998173198,0.795917241,0.808230503,0.302616947,0.781121131,0.001587342,0.000858095,0.492480478,0,0,0.085742203,5710000000,0.000308228,0.009613931,0.002253011
0,0.479354556,0.520170083,0.533272659,0.621492094,0.621492094,0.998890516,0.797298155,0.809229768,0.303528877,0.781449693,0.000525799,0.000114266,0.454437483,0.000647065,0,0.09274489,8680000000,0.001221058,0.034737129,0.009714953
0,0.483010774,0.536796773,0.525028106,0.60934865,0.609355857,0.999026515,0.797406891,0.809315829,0.303434614,0.781568431,0.000195079,0.000100173,0.463326707,0.000594059,0.647737625,0.104063187,7440000000,0.001406177,0.039302234,0.019512307
0,0.62862575,0.685510249,0.677070507,0.628179997,0.628021447,0.999301055,0.797786221,0.809655513,0.303523076,0.781937133,0.000219825,0.000109681,0.470810162,0.000394039,0.089179067,0.196563798,0.000174904,0.010822641,0.160594975,0.028229859
0,0.499341881,0.550207152,0.548369827,0.622256014,0.622047017,0.999049162,0.797421002,0.809342649,0.303411894,0.781603097,0.000376166,0.000187273,0.4566384,0.000887089,0.070047576,0.106017425,0.000131579,0.004149226,0.092209088,0.022029269
0,0.630770731,0.665231138,0.648964077,0.623423514,0.623423514,0.999186316,0.797655904,0.809495631,0.303535402,0.781768571,0.000260876,0.00012683,0.459859255,0.000137014,0.275837635,0.213907662,0.000162464,0.016607848,0.191311183,0.033568161
0,0.597328523,0.634158308,0.640184164,0.602581473,0.602581473,0.999065223,0.797511615,0.809415169,0.303536611,0.781682536,4760000000,1290000000,0.471548275,0.000161016,0.126227351,0.13101539,7360000000,0.003833703,0.087281192,0.023392912
0,0.456686004,0.514936764,0.503292467,0.614191614,0.614191614,0.998035004,0.796750604,0.808557689,0.304362254,0.78075692,0.001264948,0.001057423,0.459775379,0,0,0.092419184,6700000000,1820000000,0.000574417,0.00083382
0,0.57485497,0.608700392,0.606670593,0.607114545,0.607114545,0.999146453,0.797602504,0.809463472,0.303525735,0.781733343,391000000,0,0.463881969,0,0.255288997,0.11546291,0.000676676,0.008395116,0.14169967,0.041532164
0,0.434894945,0.496783689,0.487874083,0.618847202,0.618847202,0.99907204,0.797238946,0.809196828,0.303045962,0.781445904,0.000301811,6500000000,0.465319611,0.000335034,0,0.114567218,6810000000,0.026928934,0.221725066,0.051766317
1,0.445278604,0.474651112,0.492317576,0.586322951,0.586322951,0.998754285,0.797042364,0.808970285,0.30336718,0.781140359,9790000000,3740000000,0.46581616,0.000466047,0,0.080123768,564000000,0.016202956,0.189618164,0.099825429
0,0.464339687,0.544101614,0.519246212,0.601659003,0.601659003,0.998963657,0.797446041,0.809390822,0.303634499,0.781488571,0.000134485,0,0.463170697,0.000360036,0,0.095350541,8160000000,0.007825167,0.136499683,0.043065646
0,0.383171647,0.437472743,0.430162214,0.587908445,0.588319232,0.998624988,0.795354887,0.807451533,0.300689398,0.779562671,0.000259373,2160000000,0.464985783,0.000680068,0,0.089487827,5110000000,0.001764561,0.047706866,0.025032747
0,0.505435577,0.545137375,0.561914449,0.605046196,0.605046196,0.998962964,0.79752531,0.809443292,0.303774443,0.781567167,0.000189528,0.000177086,0.483841205,0.000323032,0.001720822,0.095269115,5890000000,0.003216334,0.076820752,0.011467948
0,0.481060791,0.537668993,0.541249532,0.607078511,0.607078511,0.999104162,0.797345606,0.809313225,0.303164878,0.781573062,808000000,3820000000,0.470238125,0.000490049,0,0.103574627,6050000000,0.006606845,0.12407413,0.047561382
0,0.508263053,0.540612734,0.566786231,0.599835685,0.599835685,0.998989308,0.797397069,0.809331582,0.30349528,0.781591168,7960000000,3850000000,0.475674996,0.000338034,0,0.097630486,6910000000,0.006824793,0.126432264,0.024399649
0,0.580899917,0.56650676,0.613790888,0.616353652,0.616353652,0.999205844,0.79761288,0.80948157,0.303419387,0.78175201,0.000127778,0.000123604,0.512141114,0.00050005,0.20538516,0.109193062,7220000000,0.002151214,0.056171962,0.015710599
0,0.432652464,0.446358482,0.481985117,0.589148013,0.589638075,0.998496037,0.796402539,0.80838687,0.30278952,0.780572077,0.000409584,0.000401882,0.462459425,0.000527053,0,0.080775181,5760000000,0.010349356,0.157269402,0.038148747
0,0.53941403,0.578499782,0.597408855,0.615438389,0.615438389,0.999231149,0.797686754,0.809583905,0.303495522,0.781851238,879000000,3940000000,0.498814826,0.000366037,0.040894827,0.108623076,6580000000,0.003463464,0.081113765,0.011701876
0,0.487934481,0.505669429,0.547727394,0.606955995,0.606999236,0.998895831,0.797165625,0.809136547,0.303286211,0.781357062,0.000288051,0.000299501,0.478523439,0.000472047,0,0.091849198,5050000000,0.002018986,0.053360341,0.023125536
0,0.486081997,0.532980811,0.542427325,0.603093155,0.603302152,0.99898954,0.797353492,0.809289789,0.303418662,0.781542466,0.000134948,3500000000,0.465895003,0.000494049,0,0.097711913,6370000000,0.007713001,0.135411313,0.038305991
0,0.482182031,0.472307021,0.53637775,0.608455008,0.608462215,0.998833089,0.797012759,0.808961171,0.303150618,0.781341342,0.000374315,0.000221061,0.46859247,0.000444044,0,0.082159433,5670000000,0.011438186,0.164676361,0.034703799
0,0.478525813,0.493131269,0.532523154,0.598466395,0.598466395,0.998944823,0.797206297,0.809143968,0.30325479,0.781378395,0.000102107,156000000,0.471192639,0.000360036,0,0.093884863,5880000000,0.003015712,0.073223086,0.033287142
0,0.574172476,0.648222852,0.63290326,0.628626818,0.628662852,0.999342883,0.797867565,0.809748214,0.303577458,0.78201966,0.000188141,0.000182689,0.493757077,0.000565057,0.038364207,0.141926553,0.000136335,0.00124568,0.035341778,0.005041406
0,0.471262126,0.539904056,0.525456395,0.616022139,0.615993312,0.999093301,0.797400389,0.809329629,0.303283311,0.78156015,0.000234742,0.000168767,0.469872424,0.000524052,0,0.11521863,5980000000,0.00433161,0.094990477,0.016986168
0,0.531224102,0.613879198,0.58932491,0.619315643,0.619294023,0.999202262,0.79771539,0.809625698,0.303605979,0.781863028,0.000178658,0.000207648,0.493896312,0,0,0.116521456,7310000000,0.000791545,0.023460411,0.006025381
0,0.542339005,0.554077628,0.58552385,0.609413511,0.609312616,0.999094572,0.797473433,0.809407748,0.303408752,0.781673133,0.000126275,0.000125132,0.472044824,0.000386039,0,0.10447032,7020000000,0.008486308,0.142515948,0.02978832
0,0.424608785,0.487570868,0.478451737,0.599086179,0.599230315,0.998967586,0.797290132,0.809230419,0.303353887,0.781483097,9160000000,2850000000,0.466676732,0.000556056,0,0.0970605,4510000000,0.008073209,0.138797352,0.025369813
0,0.495734412,0.551297427,0.549815301,0.605147091,0.605147091,0.999059446,0.797463611,0.809377542,0.303465068,0.78161994,9460000000,3070000000,0.486953021,0.00049705,0.102844417,0.100561843,8360000000,0.006764607,0.125797382,0.005069178
0,0.527665383,0.602213258,0.590020879,0.623978437,0.623978437,0.999252872,0.797713177,0.809637807,0.303496247,0.781909344,0.000203173,0.000177086,0.479696032,0.000530053,0,0.111147301,7280000000,0.000714944,0.021344136,0.005541509
0,0.57602496,0.595399041,0.637828578,0.60838294,0.60838294,0.999157199,0.797581892,0.809491595,0.303467002,0.781760291,4870000000,968000000,0.479219614,0.000528053,0.027431926,0.121244198,6980000000,0.005101268,0.105874172,0.022510293
0,0.474382099,0.507359355,0.517425986,0.595266579,0.595266579,0.998852963,0.797185408,0.809123657,0.303410686,0.781363377,0.00014258,7740000000,0.460431293,0.000362036,0,0.08989496,7800000000,0.005623797,0.112616017,0.034430237
0,0.510749281,0.529437418,0.578885379,0.597724095,0.597724095,0.998921482,0.797196613,0.809233023,0.303286936,0.781476922,0.000113555,2360000000,0.470635699,0.000454045,0,0.091930625,6740000000,0.008656836,0.14399734,0.054441737
0,0.642031882,0.684256433,0.663954173,0.609860332,0.609874746,0.999187472,0.797685924,0.809525056,0.303585434,0.781797484,4230000000,1380000000,0.476007146,0.000287029,0.244660391,0.146649296,8430000000,0.001575794,0.043353388,0.009892624
0,0.721737435,0.806748801,0.786284062,0.628907883,0.628907883,0.999458661,0.797981281,0.809846383,0.303533952,0.78214345,7630000000,8610000000,0.49263481,0,0.046968317,0.322042179,0.000120095,0.00237281,0.060797533,0.013560154
0,0.53254034,0.588203227,0.592269393,0.619430952,0.619430952,0.999184583,0.797556852,0.80947493,0.30336573,0.781768852,0.000198548,0.000203912,0.503555522,0.000115012,0,0.114811497,8260000000,0.003344915,0.079088188,0.009716655
0,0.521279189,0.611971217,0.575244927,0.661994263,0.661994263,0.999585763,0.798296697,0.810146357,0.303819399,0.78223145,0.000480007,0.000353323,0.42664251,0.000327033,0.027229477,0.130445403,0.000133566,0.007624545,0.134564803,0.008052275
